腥	星
腮	思
腹	复
腺	泉
鹏	朋
腾	朕
腿	退
鲍	包
猿	袁
颖	顷
触	虫
解	
煞	
雏	刍
馍	莫
馏	留
酱	将
禀	
痹	畀
廓	郭
痴	知
痰	炎
廉	兼
靖	青
新	亲
韵	匀
意	
誊	
粮	良
数	娄
煎	前
塑	朔
慈	兹
煤	某
煌	皇
满	
漠	莫
滇	真
源	原
滤	虑
滥	监
滔	舀
溪	奚
溜	留
漓	离
滚	衮
溢	益
溯	朔
滨	宾
溶	容
溺	弱
粱	
滩	难
慎	真
誉	
塞	
寞	莫
窥	规
窟	屈
寝	
谨	堇
褂	卦
裸	果
福	畐
谬	翏
群	君
殿	
辟	
障	章
媳	息
嫉	疾
嫌	兼
嫁	家
叠	
缚	尃
缝	逢
缠	
缤	宾
剿	巢
静	争
碧	
璃	离
赘	敖
熬	敖
墙	
墟	虚
嘉	加
摧	崔
赫	
截	
誓	折
境	竟
摘	
摔	率
撇	敝
聚	取
慕	莫
暮	莫
摹	莫
蔓	曼
蔑	
蔡	祭
蔗	庶
蔽	敝
蔼	葛
熙	
蔚	尉
兢	
模	莫
槛	监
榴	留
榜	旁
榨	窄
榕	容
歌	哥
遭	曹
酵	孝
酷	告
酿	良
酸	夋
碟	枼
碱	咸
碳	炭
磁	兹
愿	原
需	而
辖	害
辗	展
雌	此
裳	尚
颗	果
瞅	秋
墅	
嗽	
踊	甬
蜻	青
蜡	昔
蝇	
蜘	知
蝉	单
嘛	麻
嘀	
赚	兼
锹	秋
锻	段
镀	度
舞	
舔	忝
稳	
熏	
箕	其
算	
箩	罗
管	官
箫	肃
舆	舁
僚	尞
僧	曾
鼻	畀
魄	白
魅	未
貌	皃
膜	莫
膊	尃
膀	旁
鲜	
疑	矢
孵	孚
馒	曼
裹	果
敲	高
豪	高
膏	高
遮	庶
腐	府
瘩	荅
瘟	昷
瘦	叟
辣	
彰	章
竭	曷
端	耑
旗	其
精	青
粹	卒
歉	兼
弊	敝
熄	息
熔	容
煽	扇
潇	萧
漆	桼
漱	欶
漂	票
漫	曼
滴	
漾	羕
演	寅
漏	
慢	曼
慷	康
寨	
赛	
寡	
察	祭
蜜	宓
寥	翏
谭	覃
肇	
褐	曷
褪	退
谱	普
隧	遂
嫩	
翠	卒
熊	能
凳	登
骡	累
缩	宿
慧	彗
撵	辇
撕	斯
撒	散
撩	尞
趣	取
趟	尚
撑	掌
撮	最
撬	
播	番
擒	禽
墩	敦
撞	童
撤	
增	曾
撰	巽
聪	总
鞋	
鞍	安
蕉	焦
蕊	惢
蔬	疏
蕴	缊
横	黄
槽	曹
樱	婴
橡	象
樟	章
橄	敢
敷	旉
豌	宛
飘	票
醋	昔
醇	享
醉	卒
磕	盍
磊	
磅	旁
碾	展
震	辰
霄	肖
霉	每
瞒	
题	是
暴	
瞎	害
嘻	喜
嘶	斯
嘲	朝
嘹	
影	景
踢	易
踏	沓
踩	采
踪	宗
蝶	
蝴	胡
蝠	畐
蝎	曷
蝌	科
蝗	皇
蝙	扁
嘿	黑
嘱	属
幢	童
墨	黑
镇	真
镐	高
镑	旁
靠	告
稽	旨
稻	舀
黎	
稿	高
稼	家
箱	相
篓	娄
箭	前
篇	扁
僵	畺
躺	尚
僻	辟
德	
艘	叟
膝	桼
膛	堂
鲤	里
鲫	即
熟	孰
摩	麻
褒	保
瘪	
瘤	留
瘫	难
凛	禀
颜	彦
毅	
糊	胡
遵	尊
憋	敝
潜	
澎	彭
潮	朝
潭	覃
鲨	沙
澳	奥
潘	番
澈	
澜	阑
澄	登
懂	董
憔	焦
懊	奥
憎	曾
额	客
翩	扁
褥	辱
谴	遣
鹤	隺
憨	敢
慰	尉
劈	辟
履	
豫	予
缭	尞
撼	感
擂	雷
操	喿
擅	亶
燕	
蕾	雷
薯	署
薛	
薇	微
擎	敬
薪	新
薄	溥
颠	真
翰	
噩	
橱	厨
橙	登
橘	矞
整	正
融	虫
瓢	票
醒	星
霍	
霎	妾
辙	
冀	異
餐	
嘴	觜
踱	度
蹄	帝
蹂	柔
蟆	莫
螃	旁
器	
噪	
鹦	婴
赠	曾
默	黑
黔	今
镜	竟
赞	
穆	
篮	监
篡	算
篷	逢
篱	离
儒	需
邀	敫
衡	行
膨	彭
雕	周
鲸	京
磨	麻
瘾	隐
瘸	
凝	疑
辨	
辩	
糙	造
糖	唐
糕	羔
燃	然
濒	频
澡	喿
激	敫
懒	赖
憾	感
懈	解
窿	隆
壁	辟
避	辟
缰	畺
缴	敫
戴	
擦	察
藉	耤
鞠	匊
藏	臧
藐	貌
檬	蒙
檐	詹
檀	亶
礁	焦
磷	
霜	相
霞	
瞭	
瞧	焦
瞬	舜
瞳	童
瞩	属
瞪	登
曙	署
蹋	𦐇
蹈	舀
螺	累
蟋	悉
蟀	率
嚎	豪
赡	詹
穗	惠
魏	鬼
簧	黄
簇	族
繁	䋣
徽	微
爵	
朦	蒙
臊	喿
鳄	咢
癌	喦
辫	
赢	
糟	曹
糠	康
燥	喿
懦	需
豁	害
臀	殿
臂	辟
翼	異
骤	聚
藕	耦
鞭	便
藤	滕
覆	復
瞻	詹
蹦	崩
嚣	
镰	廉
翻	番
鳍	耆
鹰	
瀑	暴
襟	禁
璧	辟
戳	翟
孽	薛
警	敬
蘑	磨
藻	澡
攀	樊
曝	暴
蹲	尊
蹭	曾
蹬	登
巅	顛
簸	皮
簿	溥
蟹	解
颤	亶
靡	麻
癣	鲜
瓣	
羹	
鳖	敝
爆	暴
疆	
鬓	宾
壤	襄
馨	殸
耀	翟
躁	喿
蠕	需
嚼	爵
嚷	襄
巍	魏
籍	耤
鳞	粦
魔	麻
糯	需
灌	雚
譬	辟
蠢	春
霸	
露	路
霹	辟
躏	蔺
黯	音
髓	
赣	
囊	襄
镶	襄
瓤	襄
罐	雚
矗	
